number,handle name,handle ID,tweet,tweet time,retweet count,likes count 
1381,NEWS 1130,NEWS1130,"Well hello there. At the @NEWS1130 web desk this afternoon. @jonszekeres is producing. Coming up at 2:30....

Is 17 minutes long enough for students to eat lunch? Funeral for 7 children in Halifax fire. R. Kelly in court today. And more...

LISTEN: https://t.co/PPW3z4ShLF https://t.co/MgoO7tmknc",Sat Feb 23 22:31:20 +0000 2019,0,0
1382,Tony Robert Walker,tonyrwalker1,Current delay stands at 14 h after nine flight schedule changes for @AirCanadaVac @AirCanada AC1405 from Punta Cana to Halifax. I hope there is a really good explanation for this unacceptable delay @AirCanada? https://t.co/kN9u1WqMZS,Sat Feb 23 22:31:30 +0000 2019,0,0
1383,warren nicholls,NichollsWarren,On the 21 March I start a series of Rose Garth Surgery strolls as a start to Social Prescribing in Halifax an exciting new venture initiated by Doctors in the RGS Practice this has come about by participation in Active Calderdale and Place Based Social Action and +ve action.,Sat Feb 23 22:31:33 +0000 2019,0,0
1384,John,DuranDuran1014,@KISSOnline @genesimmons  Mathew's 8th Birthday is today. Since Halifax isnt on your tour we're coming to you! Can you shout out Happy Birthday to my sweet boy who is SO excited? See you in August! https://t.co/rJFhXxlMH7,Sat Feb 23 22:31:45 +0000 2019,0,0
1385,Rebecca Exley,rebecca_exley,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:32:08 +0000 2019,0,0
1386,MagdalenaJanik,mjanmjan7,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:32:38 +0000 2019,0,0
1387,Leah,SmoakQueen3,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:32:58 +0000 2019,0,0
1388,tru',TruBaaby,Panthers punch their tickets to state by pulling out a hard fought victory tonight vs PH-Roanoke 67-64.  Regional Championship tomorrow night vs Halifax.,Sat Feb 23 22:33:14 +0000 2019,0,0
1389,IM ex-GOP,MayIrmamay14,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:33:19 +0000 2019,0,0
1390,Sugasoft,m00nmeow,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:33:42 +0000 2019,0,0
1391,Carmine Ricca,RiccaCarmine,"These refugees were robbed of freedom in America better jobs and the same opportunities Guatemalan, Venezuelan Puerto Rican want at the Southern Boarder and Miami FLthey feel entitled to",Sat Feb 23 22:35:18 +0000 2019,0,0
1392,Maryum Siddiqui,maryum_sid,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:35:42 +0000 2019,0,0
1393,Kay Marie,Kay13Mar,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:35:42 +0000 2019,0,0
1394,Lynda mathews,Lyndamathews25,"Halifax International Security Forum used/organized by Germany  founded/funded the German Marshall Fund of the United States (GMF) as  pretext to recruit top US Canadian UK gov officials as double agents to  aid &amp; abet Vatican Germany #NATO Fourth Reich (#EU) wage Cold War, WWIII https://t.co/T66nW6iOAw",Sat Feb 23 22:35:46 +0000 2019,0,0
1395,Shari Caligal,network_gal,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:36:38 +0000 2019,0,0
1396,Shari Caligal,network_gal,"The family has asked for emergency staff to be part of today’s ceremony. Representatives from Halifax fire &amp; police services will form an honour guard, to escort the 7 caskets into the building. https://t.co/y0oUholcNr",Sat Feb 23 22:37:14 +0000 2019,0,0
1397,Strong & Free Canada,KarenTieszen1,"Compare the state sanctioned programs put for the funeral of Halifax Syrian refugees who died in the house fire with —- nothing for Marissa Shen, killed by another Trudeau Refugee, or the children killed by a terrorist Faisal Hussein, another Trudeau sweetheart, on the Danforth.",Sat Feb 23 22:37:23 +0000 2019,0,0
1398,Gayden,itsjjstyle7,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:37:33 +0000 2019,0,0
1399,Brandon Bates,Brandonbates95,"Looks like me and the boys will be playing in Halifax and Moncton and ingonish this summer, gonna be nice to get out of the Sydney scene for a change",Sat Feb 23 22:38:09 +0000 2019,0,0
1400,moona,moonawrites,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:38:28 +0000 2019,0,0
1401,Yvette d'Entremont,Yvettesmusic,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:38:53 +0000 2019,0,0
1402,moona,moonawrites,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:39:05 +0000 2019,0,0
1403,CanadianBankingVictims.FightBack,BankersWatchDog,"@Patrick__Ross @AndrewScheer @WayneEaster @PierrePoilievre .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:39:06 +0000 2019,0,0
1404,moona,moonawrites,"After this unimaginable tragedy, our community has come together to support each other after the loss of these 7 children: https://t.co/2GUfVhEhph",Sat Feb 23 22:39:13 +0000 2019,0,0
1405,Shari Caligal,network_gal,"The GoFundMe campaign to help the Barho family after their fatal house fire is now the second largest in Canadian history (now nearly a half-million dollars).
1. Humboltd Broncos
2. Halifax House Fire
3. Quebec Mosque Victims https://t.co/RGkvQgz7bs",Sat Feb 23 22:39:28 +0000 2019,0,0
1406,Mazlum,01923_ali,"“Life is so short, there is not enough time to love - I don’t know where people find time to hate “ Sheikh Hamza #BarhoFamily #Halifax https://t.co/v0756RFyGP",Sat Feb 23 22:39:49 +0000 2019,0,0
1407,MamaBear,Pamela1975,"“Life is so short, there isn’t enough time to love. I don’t know where people find time to hate.” Closing words from Sheikh Hamza #BarhoFamily That is all. There’s nothing more to say. Now focus on living it. https://t.co/LPLrF8YUfD",Sat Feb 23 22:40:01 +0000 2019,0,0
1408,Virginia White,virginiamwhite,"‘We love you, we’re here for you’: Funeral held for all 7 children killed in Halifax house fire https://t.co/DkvPIY9mY6     my heart breaks for the family ,they are in my prayers",Sat Feb 23 22:40:25 +0000 2019,0,0
1409,Shirley Bond,shirleybond,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:40:39 +0000 2019,0,0
1410,peetie,PeetiePD,Hundreds upon hundreds turn out for the funerals of the seven Syrian children lost in a tragic fire earlier this week in Halifax https://t.co/OwgKklo4mI,Sat Feb 23 22:40:40 +0000 2019,0,0
1411,Humphreys Lincoln,NJHLincoln,"Encouraging news for first time buyers. If you would like any advice or help with a property search please feel free to make contact. 

Most mortgages go to first-time buyers, Halifax research shows https://t.co/3oWcO72Oqx
#firsttimebuyers #mortgagetips #mortgageavailable",Sat Feb 23 22:40:47 +0000 2019,0,0
1412,Grayston Unity,GraystonThe,Brilliant review of another exciting restaurant opening #Halifax in @yorkshirepost by @mrsfifties &amp; yes you would have to been under a stone to have missed transformation of our town @VisitCalderdale @Welcome2Yorks https://t.co/DDofQMzj90,Sat Feb 23 22:40:48 +0000 2019,0,0
1413,CANSARK9,CANSARK9,"What a sad week here in Halifax. But if there’s one thing that resonated with me today, it’s these words: “Life is so short, there is not enough time to love. I don’t know how people find time to hate.”",Sat Feb 23 22:41:07 +0000 2019,0,0
1414,Christine,neluunaa,"Come join CarShare Atlantic in unveiling their fleet of accessible vehicles at the Halifax Central Library this Tues.Feb. 26th at 11am.  
A wonderful initiative, thank you Pam Cooley,  Founder of CarShare Atlantic for giving persons with mobility challenges the freedom to roam! https://t.co/o2couFspBx",Sat Feb 23 22:41:56 +0000 2019,0,0
1415,YQYSTATUS,YQYSTATUS,Jazz Air #8812 (DH8C) departed Halifax Int'l (YHZ) at 18:41 AST enroute to Sydney (Nova Scotia) (YQY) for an estimated arrival at 19:24 AST https://t.co/bbreQxoA8Q #flightaware,Sat Feb 23 22:41:57 +0000 2019,0,0
1416,This Magazine,thismagazine,Tickets for our Halifax We Need To Talk About This event on Wednesday are selling fast!. Get your tickets now! https://t.co/2GnY4jezGo https://t.co/iQgdQJ1GyW,Sat Feb 23 22:42:01 +0000 2019,0,0
1417,Tiff Resists,tiffdonohue_916,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:42:13 +0000 2019,0,0
1418,TMJ-FLD Jobs,tmj_fld_jobs,"Halifax Health is looking for teammates like you. See our latest job openings, including ""Radiology Technologist (Multi-Modality) - Special Procedures"", via the link in our bio. #DaytonaBeach, FL",Sat Feb 23 22:42:15 +0000 2019,0,0
1419,The Vancouver Sun,VancouverSun,"'I have attended many funerals but nothing like this,' Sheikh Hamza says at funeral for Syrian refugee children in Halifax https://t.co/WaFqxHaJHL https://t.co/UPtd403ZzC",Sat Feb 23 22:42:16 +0000 2019,0,0
1420,Hud Allison,HudAllison,Halifax Regional Police &amp; Halifax fire have just arrived at the Cunard Centre to take part in today’s funeral for the #Barho children. https://t.co/C9T7lsbem1,Sat Feb 23 22:42:36 +0000 2019,0,0
1421,Steve Greenaway,StevenGreenaway,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:42:45 +0000 2019,0,0
1422,Sandra Girardau,SGirardau,"You know, she really should shut that mouth of hers. She talks about hate of immigrants Muslims etc but she fails to mention the out pouring that poor family in Halifax got in the fire. These were Canadians helping with compassion .",Sat Feb 23 22:43:15 +0000 2019,0,0
1423,CanadianBankingVictims.FightBack,BankersWatchDog,"@ujjaldosanjh @TorontoStar .
Bank Lobbying SCAMS

Same as #SNCLavelin
.
#Trudeau PAY for PLAY #Scandal
.
SPREAD the WORD 100X Larger than #SNC scandal

https://t.co/haulq7Slb5

#BMO #CIBC #BNS #RBD #TD #CPC #PPC #Canada #PEI #LavScam #cdnpoli #PEI #Saskatoon #Timmins #Moncton #Guelph #Quebec #Halifax #NDP",Sat Feb 23 22:43:19 +0000 2019,0,0
1424,BethQuarterman7,BQuarterman7,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:43:22 +0000 2019,0,0
1425,Andrew OiLbRnR,GyRoCoN,"@sandymcclearn @NSRasta @HerculesSLR @HfxShippingNews Ah ok. Thanks. We used to get lots of big stuff. I was lucky enough to tour the ill fated Rowan gorilla with scouts wayyy back in the day. Just prior to it’s final departure. Here’s her sister rig, the RGIII in Halifax in 2011. Not my photo. https://t.co/Ra8qQD5UpU",Sat Feb 23 22:43:42 +0000 2019,0,0
1426,Elka Ronec,ElkaRonec,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:43:43 +0000 2019,0,0
1427,The Province,theprovince,"‘I have attended many funerals but nothing like this,’ Sheikh Hamza says at funeral for Syrian refugee children in Halifax https://t.co/HCzBoeANuM https://t.co/ThuixuhRmZ",Sat Feb 23 22:43:48 +0000 2019,0,0
1428,Timothy Harnish,timbithar1,"Environment Canada has issued a Wind warning for Halifax Metro and Halifax County West
Strengthening southeasterlies gusting to 90 km/h are expected along exposed coastal areas especially where southeasterly winds blow onshore.",Sat Feb 23 22:43:56 +0000 2019,0,0
1429,HHB,HHBridges,"#MacKayBridge - Dartmouth to Halifax (Activity): Traffic conditions, Dartmouth bound light volumes, Halifax bound light volumes, drive with care",Sat Feb 23 22:44:02 +0000 2019,0,0
1430,Treyors,treyors,@srbradley33 @HfxLearn2Drive @hfxcantpark @DBagParkingHFX Hey! Hey!....hey... this is halifax. I thought we all agreed not to break out the Douche Canoe if it wasn’t in reference to someone vaping.,Sat Feb 23 22:44:05 +0000 2019,0,0
1431,SkipperTom,VtxMad,"@Brett_CBC @network_gal Sad day in Halifax, do they know how &amp; why the fire started. Maybe we can learn something from this tragic death of 7 children by accident. I wish the best for the Father but it is so disheartening to fight their way to a safe country &amp; this happens.",Sat Feb 23 22:44:20 +0000 2019,0,0
1432,Fernanda Machado.,FeMacchado,"Friends, family and community members gathered in Halifax in support of a Syrian refugee family that lost seven children in a house fire earlier this week. https://t.co/bqiYZZPK7m",Sat Feb 23 22:44:34 +0000 2019,0,0
1433,Lorraine,ihearthestia,"Himself was telling me about a FB rant by a Halifax resident who is getting SPCA called on him and his vet tech wife bc their Husky is left outside too much this winter (couple of hours). 

These ppl have obviously never tried to get a Husky to stay inside on a cold moonlit night",Sat Feb 23 22:44:42 +0000 2019,0,0
1434,BethQuarterman7,BQuarterman7,"Seven children dead. A father in a medically-induced coma. A mother who fled Syria with her family... now destroyed. This heartbreaking story continues today with a public funeral in Halifax. 
All are welcome to attend, or view the live stream here:
https://t.co/1TwlIAwSFV https://t.co/zmGvFW5mGN",Sat Feb 23 22:44:54 +0000 2019,0,0
1435,ubiquitious,calderaObededom,"It's amazing that TRUDEAU took 3 or 4 days to visit site of
Danforth shooting by a Muslim. Was OnSite next day after
Disastrous Halifax fire",Sat Feb 23 22:44:59 +0000 2019,0,0
1436,KLBrearley BSc (Hons) MSc,work_gently,Brilliant review of another exciting restaurant opening #Halifax in @yorkshirepost by @mrsfifties &amp; yes you would have to been under a stone to have missed transformation of our town @VisitCalderdale @Welcome2Yorks https://t.co/DDofQMzj90,Sat Feb 23 22:45:03 +0000 2019,0,0
1437,Elle,eleanor_gallant,"The largest funeral Halifax has seen in recent memory. 1,800 chairs here. 
Remembering:
- Ahmed
- Rola
- Mohamad
- Ola
- Hala
- Rana
- Abdullah https://t.co/nimfryoMY9",Sat Feb 23 22:45:31 +0000 2019,0,0
